Price,District,City,Town,EnergyCertificate,Parking,ConstructionYear,Garage,Elevator,NumberOfBathrooms,AreaAssigned,RoomsAssigned,PricePerSqm,Region
210000.0,Braga,Braga,"Braga (Maximinos, Sé e Cividade)",B-,0.0,2022.0,false,false,1.0,78.0,1.0,2692.3076923076924,Norte
335000.0,Lisboa,Cascais,Cascais e Estoril,D,0.0,1979.0,false,true,1.0,93.0,2.0,3602.1505376344085,Lisboa
195000.0,Viana do Castelo,Ponte da Barca,"Ponte da Barca, Vila Nova de Muía e Paço Vedro de Magalhães",NC,1.0,2012.0,false,true,2.0,128.0,3.0,1523.4375,Norte
320000.0,Setúbal,Montijo,Montijo e Afonsoeiro,C,1.0,2011.0,False,true,2.0,100.0,3.0,3200.0,Lisboa
180000.0,Lisboa,Sintra,Algueirão-Mem Martins,C,0.0,1985.0,False,false,4.0,64.0,2.0,2812.5,Lisboa
370000.0,Setúbal,Seixal,Corroios,C,3.0,2007.0,false,true,2.0,88.0,2.0,4204.545454545455,Lisboa
245000.0,Aveiro,Murtosa,Torreira,E,1.0,2019.0,false,false,2.0,140.0,3.0,1750.0,Centro
124900.0,Aveiro,Ovar,Esmoriz,E,1.0,1994.0,false,false,1.0,97.0,3.0,1287.6288659793815,Centro
199000.0,Lisboa,Loures,Santo António dos Cavaleiros e Frielas,D,0.0,1975.0,False,false,1.0,57.0,3.0,3491.2280701754385,Lisboa
247500.0,Coimbra,Miranda do Corvo,Miranda do Corvo,A+,0.0,2023.0,True,true,3.0,150.0,9.0,1650.0,Centro
527000.0,Lisboa,Cascais,Cascais e Estoril,D,3.0,2003.0,false,false,2.0,100.0,3.0,5270.0,Lisboa
8000.0,Faro,Loulé,Quarteira,NC,0.0,1991.0,false,true,1.0,61.0,1.0,131.14754098360655,Algarve
169000.0,Aveiro,Sever do Vouga,Sever do Vouga,E,2.0,2004.0,false,true,2.0,119.0,2.0,1420.1680672268908,Centro
240000.0,Porto,Felgueiras,"Margaride (Santa Eulália), Várzea, Lagares, Varziela e Moure",B,1.0,2021.0,False,true,2.0,116.0,4.0,2068.9655172413795,Norte
150000.0,Aveiro,Aveiro,Cacia,D,1.0,1998.0,false,false,1.0,57.0,1.0,2631.5789473684213,Centro
268000.0,Braga,Guimarães,Costa,D,1.0,2000.0,false,true,2.0,129.0,2.0,2077.5193798449613,Norte
147600.0,Lisboa,Sintra,Cacém e São Marcos,E,0.0,1988.0,false,false,2.0,76.0,3.0,1942.1052631578948,Lisboa
305000.0,Setúbal,Barreiro,Barreiro e Lavradio,NC,1.0,2024.0,False,false,2.0,108.0,4.0,2824.074074074074,Lisboa
600000.0,Faro,Lagos,Luz,NC,1.0,2025.0,False,false,2.0,84.0,3.0,7142.857142857143,Algarve
320000.0,Faro,Tavira,Tavira (Santa Maria e Santiago),B-,1.0,2024.0,False,true,2.0,100.0,3.0,3200.0,Algarve
152500.0,Porto,Amarante,"Amarante (São Gonçalo), Madalena, Cepelos e Gatão",B,0.0,1995.0,True,false,1.0,81.0,1.0,1882.716049382716,Norte
350000.0,Setúbal,Almada,"Almada, Cova da Piedade, Pragal e Cacilhas",B-,0.0,1948.0,false,false,2.0,80.0,2.0,4375.0,Lisboa
1125000.0,Setúbal,Alcochete,Alcochete,A+,0.0,2023.0,True,true,3.0,125.0,3.0,9000.0,Lisboa
170000.0,Setúbal,Setúbal,"Setúbal (São Julião, Nossa Senhora da Anunciada e Santa Maria da Graça)",D,0.0,1962.0,False,false,1.0,53.0,2.0,3207.5471698113206,Lisboa
195000.0,Setúbal,Barreiro,"Alto do Seixalinho, Santo André e Verderena",D,0.0,2008.0,false,true,1.0,121.0,3.0,1611.5702479338843,Lisboa
110000.0,Portalegre,Elvas,São Brás e São Lourenço,D,0.0,1990.0,false,false,2.0,105.0,3.0,1047.6190476190477,Alentejo
270000.0,Lisboa,Amadora,Venteira,D,0.0,1988.0,False,false,2.0,83.0,4.0,3253.012048192771,Lisboa
512000.0,Coimbra,Figueira da Foz,Buarcos e São Julião,NC,1.0,2023.0,false,true,3.0,111.0,2.0,4612.612612612613,Centro
320000.0,Porto,Porto,Bonfim,A,0.0,2022.0,false,false,1.0,84.0,1.0,3809.5238095238096,Norte
240000.0,Setúbal,Seixal,"Seixal, Arrentela e Aldeia de Paio Pires",F,0.0,1987.0,false,false,2.0,43.0,2.0,5581.395348837209,Lisboa
195000.0,Setúbal,Almada,"Almada, Cova da Piedade, Pragal e Cacilhas",E,0.0,1978.0,false,false,1.0,63.0,2.0,3095.2380952380954,Lisboa
235000.0,Setúbal,Setúbal,"Setúbal (São Julião, Nossa Senhora da Anunciada e Santa Maria da Graça)",E,0.0,1977.0,False,false,2.0,128.0,5.0,1835.9375,Lisboa
380000.0,Setúbal,Setúbal,"Setúbal (São Julião, Nossa Senhora da Anunciada e Santa Maria da Graça)",C,0.0,2000.0,False,true,2.0,178.0,5.0,2134.8314606741574,Lisboa
335000.0,Porto,Porto,Lordelo do Ouro e Massarelos,D,1.0,1988.0,false,true,2.0,106.0,3.0,3160.377358490566,Norte
790000.0,Lisboa,Lisboa,Campolide,B,1.0,2023.0,False,true,2.0,111.0,3.0,7117.117117117117,Lisboa
325000.0,Aveiro,Aveiro,Esgueira,B,1.0,2014.0,False,true,2.0,83.0,4.0,3915.6626506024095,Centro
335000.0,Setúbal,Almada,"Almada, Cova da Piedade, Pragal e Cacilhas",D,1.0,1995.0,false,true,2.0,120.0,4.0,2791.6666666666665,Lisboa
265000.0,Lisboa,Vila Franca de Xira,Póvoa de Santa Iria e Forte da Casa,D,1.0,1995.0,false,true,2.0,151.0,2.0,1754.9668874172185,Lisboa
280000.0,Porto,Matosinhos,"Custóias, Leça do Balio e Guifões",B,0.0,2024.0,False,true,2.0,109.0,3.0,2568.8073394495414,Norte
147000.0,Setúbal,Barreiro,Santo António da Charneca,E,0.0,1982.0,false,true,1.0,73.0,2.0,2013.6986301369864,Lisboa
190000.0,Faro,Portimão,Portimão,C,0.0,1983.0,False,true,1.0,88.0,3.0,2159.090909090909,Algarve
17500.0,Évora,Estremoz,Estremoz (Santa Maria e Santo André),NC,0.0,1951.0,false,false,0.0,55.0,2.0,318.1818181818182,Alentejo
232500.0,Lisboa,Lisboa,Marvila,D,1.0,1997.0,False,true,1.0,71.0,2.0,3274.6478873239435,Lisboa
437100.0,Lisboa,Oeiras,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",D,1.0,1986.0,false,true,2.0,138.0,4.0,3167.391304347826,Lisboa
189000.0,Porto,Vila Nova de Gaia,Canelas,D,1.0,1994.0,false,true,3.0,128.0,3.0,1476.5625,Norte
165000.0,Portalegre,Ponte de Sor,"Ponte de Sor, Tramaga e Vale de Açor",A+,0.0,2024.0,False,false,0.0,85.0,2.0,1941.1764705882354,Alentejo
349900.0,Porto,Vila do Conde,Vilar de Pinheiro,C,1.0,2011.0,False,true,2.0,132.0,4.0,2650.757575757576,Norte
290000.0,Porto,Porto,Paranhos,A+,1.0,2024.0,False,true,1.0,60.0,2.0,4833.333333333333,Norte
175000.0,Lisboa,Lisboa,Santa Maria Maior,D,0.0,1951.0,false,false,1.0,40.0,1.0,4375.0,Lisboa
159000.0,Braga,Braga,São Victor,C,0.0,1996.0,True,false,2.0,115.0,3.0,1382.608695652174,Norte
1650000.0,Lisboa,Cascais,Cascais e Estoril,B,2.0,2020.0,false,true,4.0,124.0,3.0,13306.451612903225,Lisboa
370000.0,Setúbal,Sines,Sines,C,1.0,2004.0,False,true,4.0,133.0,4.0,2781.9548872180453,Lisboa
257000.0,Leiria,Alcobaça,São Martinho do Porto,C,1.0,2006.0,false,true,1.0,74.0,2.0,3472.972972972973,Centro
199000.0,Aveiro,Aveiro,Oliveirinha,F,1.0,1994.0,False,false,2.0,173.0,3.0,1150.2890173410406,Centro
230000.0,Lisboa,Lisboa,Misericórdia,E,0.0,1951.0,False,false,1.0,40.0,2.0,5750.0,Lisboa
650000.0,Lisboa,Lisboa,Alvalade,D,0.0,1975.0,false,true,2.0,102.0,3.0,6372.549019607844,Lisboa
280000.0,Lisboa,Lisboa,Santa Maria Maior,D,0.0,1937.0,False,false,1.0,50.0,3.0,5600.0,Lisboa
539000.0,Lisboa,Odivelas,Odivelas,C,0.0,1994.0,True,true,4.0,211.0,6.0,2554.5023696682465,Lisboa
269000.0,Viana do Castelo,Vila Nova de Cerveira,Vila Nova de Cerveira e Lovelhe,NC,0.0,2023.0,True,true,2.0,186.0,3.0,1446.236559139785,Norte
549000.0,Lisboa,Lisboa,Belém,D,0.0,1947.0,False,false,1.0,149.0,4.0,3684.5637583892617,Lisboa
275000.0,Faro,Tavira,Santa Luzia,C,0.0,2010.0,False,false,1.0,55.0,2.0,5000.0,Algarve
375000.0,Lisboa,Sintra,Queluz e Belas,C,0.0,1999.0,False,true,2.0,139.0,3.0,2697.8417266187053,Lisboa
315000.0,Braga,Vila Nova de Famalicão,Vila Nova de Famalicão e Calendário,B,0.0,2020.0,True,true,2.0,125.0,4.0,2520.0,Norte
201000.0,Porto,Porto,Campanhã,A,1.0,2024.0,False,true,1.0,50.0,1.0,4020.0,Norte
2700000.0,Lisboa,Cascais,Cascais e Estoril,C,2.0,1987.0,false,true,5.0,230.0,5.0,11739.130434782608,Lisboa
142000.0,Lisboa,Lisboa,Lumiar,E,0.0,1975.0,false,true,1.0,45.0,1.0,3155.5555555555557,Lisboa
139000.0,Lisboa,Alenquer,Alenquer (Santo Estêvão e Triana),F,0.0,1994.0,False,false,1.0,104.0,3.0,1336.5384615384614,Lisboa
893000.0,Setúbal,Alcochete,Alcochete,A,1.0,2018.0,False,true,2.0,133.0,3.0,6714.285714285715,Lisboa
329500.0,Lisboa,Odivelas,Ramada e Caneças,C,1.0,1985.0,False,true,2.0,98.0,3.0,3362.2448979591836,Lisboa
844000.0,Lisboa,Lisboa,Santo António,C,0.0,1956.0,False,true,2.0,160.0,5.0,5275.0,Lisboa
205000.0,Setúbal,Setúbal,"Setúbal (São Julião, Nossa Senhora da Anunciada e Santa Maria da Graça)",E,0.0,1980.0,False,true,1.0,56.0,3.0,3660.714285714286,Lisboa
420000.0,Faro,Lagoa (Algarve),Porches,A,1.0,2022.0,false,false,2.0,73.0,1.0,5753.424657534247,Algarve
135000.0,Setúbal,Seixal,Amora,D,0.0,1984.0,false,true,1.0,70.0,2.0,1928.5714285714287,Lisboa
127000.0,Setúbal,Palmela,Quinta do Anjo,C,0.0,2008.0,False,false,2.0,40.0,0.0,3175.0,Lisboa
1275000.0,Lisboa,Lisboa,Belém,A,1.0,2009.0,False,true,4.0,257.0,4.0,4961.089494163424,Lisboa
440000.0,Lisboa,Lisboa,São Domingos de Benfica,D,0.0,1954.0,false,false,2.0,100.0,3.0,4400.0,Lisboa
155000.0,Lisboa,Loures,Loures,D,0.0,1971.0,False,false,1.0,69.0,3.0,2246.376811594203,Lisboa
450000.0,Lisboa,Lisboa,Olivais,NC,1.0,2023.0,False,false,1.0,46.0,1.0,9782.608695652174,Lisboa
870000.0,Lisboa,Sintra,"Sintra (Santa Maria e São Miguel, São Martinho e São Pedro de Penaferrim)",B,1.0,2005.0,false,true,3.0,187.0,3.0,4652.406417112299,Lisboa
650000.0,Lisboa,Lisboa,Campo de Ourique,D,0.0,2011.0,false,false,2.0,105.0,3.0,6190.476190476191,Lisboa
299999.0,Porto,Porto,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",NC,0.0,1990.0,False,false,4.0,110.0,8.0,2727.2636363636366,Norte
670000.0,Lisboa,Oeiras,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",B-,1.0,1980.0,false,true,1.0,72.0,2.0,9305.555555555555,Lisboa
140000.0,Porto,Marco de Canaveses,Marco,A,0.0,2022.0,false,true,1.0,54.0,1.0,2592.5925925925926,Norte
129900.0,Setúbal,Barreiro,Santo António da Charneca,C,0.0,1981.0,False,true,0.0,67.0,2.0,1938.8059701492537,Lisboa
598000.0,Lisboa,Cascais,Cascais e Estoril,C,2.0,2007.0,false,false,2.0,90.0,2.0,6644.444444444444,Lisboa
555000.0,Lisboa,Amadora,Venteira,NC,1.0,2025.0,False,true,3.0,123.0,4.0,4512.195121951219,Lisboa
175000.0,Setúbal,Barreiro,"Alto do Seixalinho, Santo André e Verderena",D,0.0,1980.0,False,false,1.0,70.0,2.0,2500.0,Lisboa
459000.0,Lisboa,Vila Franca de Xira,Alverca do Ribatejo e Sobralinho,A,2.0,2018.0,false,true,2.0,116.0,3.0,3956.896551724138,Lisboa
430000.0,Lisboa,Lisboa,Lumiar,C,1.0,1975.0,false,true,2.0,100.0,3.0,4300.0,Lisboa
287500.0,Setúbal,Setúbal,Gâmbia-Pontes-Alto Guerra,C,1.0,2010.0,false,true,2.0,109.0,3.0,2637.6146788990827,Lisboa
675000.0,Lisboa,Oeiras,Barcarena,NC,2.0,2022.0,false,true,2.0,139.0,3.0,4856.115107913669,Lisboa
424000.0,Faro,Faro,Faro (Sé e São Pedro),A,1.0,2024.0,False,true,2.0,100.0,3.0,4240.0,Algarve
425000.0,Leiria,Leiria,"Leiria, Pousos, Barreira e Cortes",F,0.0,1984.0,false,true,6.0,128.0,6.0,3320.3125,Centro
38000.0,Castelo Branco,Castelo Branco,Castelo Branco,D,0.0,2003.0,false,true,1.0,43.0,1.0,883.7209302325581,Centro
143000.0,Braga,Braga,Braga (São José de São Lázaro e São João do Souto),NC,1.0,2023.0,false,true,1.0,32.0,0.0,4468.75,Norte
335000.0,Setúbal,Palmela,Palmela,B-,0.0,2023.0,True,true,2.0,120.0,3.0,2791.6666666666665,Lisboa
187500.0,Viana do Castelo,Arcos de Valdevez,"Arcos de Valdevez (Salvador), Vila Fonche e Parada",E,1.0,1993.0,false,false,2.0,173.0,3.0,1083.8150289017342,Norte
370000.0,Lisboa,Sintra,Agualva e Mira-Sintra,A,1.0,2023.0,False,true,2.0,144.0,3.0,2569.4444444444443,Lisboa
165000.0,Coimbra,Figueira da Foz,Buarcos e São Julião,D,0.0,1985.0,false,true,1.0,67.0,2.0,2462.686567164179,Centro
199500.0,Porto,Porto,Paranhos,E,0.0,1988.0,False,true,1.0,66.0,3.0,3022.7272727272725,Norte
1092500.0,Lisboa,Lisboa,Areeiro,D,0.0,2021.0,false,true,4.0,213.0,4.0,5129.107981220657,Lisboa
249000.0,Porto,Vila Nova de Gaia,Santa Marinha e São Pedro da Afurada,C,1.0,1989.0,False,true,3.0,132.0,2.0,1886.3636363636363,Norte
125000.0,Braga,Vizela,Caldas de Vizela (São Miguel e São João),F,0.0,2009.0,False,true,1.0,92.0,2.0,1358.695652173913,Norte
2190000.0,Lisboa,Lisboa,Parque das Nações,NC,1.0,2024.0,False,true,4.0,162.0,4.0,13518.518518518518,Lisboa
234000.0,Porto,Matosinhos,São Mamede de Infesta e Senhora da Hora,B,0.0,2023.0,false,true,1.0,57.0,1.0,4105.263157894737,Norte
2650000.0,Lisboa,Lisboa,Santa Maria Maior,B-,2.0,2009.0,false,true,3.0,172.0,3.0,15406.976744186046,Lisboa
280000.0,Porto,Porto,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",B-,0.0,2020.0,False,false,1.0,43.0,1.0,6511.627906976744,Norte
245000.0,Lisboa,Oeiras,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",D,0.0,1963.0,false,false,1.0,56.0,1.0,4375.0,Lisboa
249000.0,Lisboa,Lisboa,Olivais,D,0.0,1973.0,false,true,1.0,42.0,1.0,5928.571428571428,Lisboa
155000.0,Porto,Porto,Lordelo do Ouro e Massarelos,C,0.0,1955.0,false,false,1.0,48.0,2.0,3229.1666666666665,Norte
250000.0,Lisboa,Loures,Moscavide e Portela,E,0.0,1970.0,False,false,1.0,48.0,2.0,5208.333333333333,Lisboa
139000.0,Coimbra,Lousã,Lousã e Vilarinho,D,1.0,2007.0,false,false,2.0,83.0,2.0,1674.698795180723,Centro
155000.0,Porto,Felgueiras,Torrados e Sousa,E,1.0,2001.0,false,false,2.0,152.0,3.0,1019.7368421052631,Norte
465000.0,Faro,Loulé,Quarteira,C,1.0,1998.0,False,true,2.0,96.0,3.0,4843.75,Algarve
240000.0,Lisboa,Odivelas,Odivelas,C,0.0,1979.0,false,true,1.0,93.0,2.0,2580.6451612903224,Lisboa
189000.0,Porto,Gondomar,Rio Tinto,D,2.0,2002.0,false,true,1.0,92.0,1.0,2054.3478260869565,Norte
565000.0,Lisboa,Lisboa,Parque das Nações,C,2.0,2007.0,false,true,2.0,94.0,2.0,6010.63829787234,Lisboa
120000.0,Santarém,Santarém,Pernes,E,0.0,1976.0,false,false,2.0,109.0,3.0,1100.9174311926606,Centro
235000.0,Braga,Vila Nova de Famalicão,Esmeriz e Cabeçudos,NC,1.0,2022.0,False,true,2.0,108.0,3.0,2175.925925925926,Norte
160000.0,Setúbal,Moita,Baixa da Banheira e Vale da Amoreira,E,0.0,1970.0,false,false,1.0,76.0,2.0,2105.2631578947367,Lisboa
450000.0,Coimbra,Coimbra,Santo António dos Olivais,NC,0.0,2024.0,True,true,3.0,126.0,3.0,3571.4285714285716,Centro
180000.0,Porto,Vila Nova de Gaia,Santa Marinha e São Pedro da Afurada,C,1.0,1990.0,False,true,1.0,82.0,5.0,2195.121951219512,Norte
330000.0,Faro,Albufeira,Albufeira e Olhos de Água,E,1.0,2003.0,False,false,2.0,95.0,3.0,3473.684210526316,Algarve
239000.0,Setúbal,Setúbal,"Setúbal (São Julião, Nossa Senhora da Anunciada e Santa Maria da Graça)",D,0.0,2016.0,false,false,2.0,80.0,3.0,2987.5,Lisboa
165000.0,Coimbra,Oliveira do Hospital,Oliveira do Hospital e São Paio de Gramaços,F,0.0,1994.0,false,false,2.0,95.0,3.0,1736.842105263158,Centro
289000.0,Viana do Castelo,Vila Nova de Cerveira,Vila Nova de Cerveira e Lovelhe,NC,0.0,2023.0,True,true,2.0,174.0,3.0,1660.9195402298851,Norte
178000.0,Setúbal,Barreiro,"Alto do Seixalinho, Santo André e Verderena",D,0.0,1961.0,false,false,1.0,67.0,2.0,2656.716417910448,Lisboa
340000.0,Lisboa,Mafra,Ericeira,C,0.0,1972.0,false,false,1.0,70.0,2.0,4857.142857142857,Lisboa
195000.0,Braga,Braga,Ferreiros e Gondizalves,D,1.0,1994.0,false,false,2.0,85.0,3.0,2294.1176470588234,Norte
342000.0,Porto,Porto,Paranhos,D,1.0,1980.0,false,true,1.0,108.0,3.0,3166.6666666666665,Norte
162500.0,Viana do Castelo,Ponte da Barca,"Ponte da Barca, Vila Nova de Muía e Paço Vedro de Magalhães",C,1.0,2001.0,false,true,3.0,132.0,3.0,1231.060606060606,Norte
232500.0,Castelo Branco,Covilhã,Covilhã e Canhoso,A,1.0,2024.0,False,true,2.0,88.0,2.0,2642.0454545454545,Centro
290000.0,Porto,Felgueiras,"Margaride (Santa Eulália), Várzea, Lagares, Varziela e Moure",A+,1.0,2003.0,False,true,2.0,177.0,3.0,1638.4180790960452,Norte
79900.0,Setúbal,Barreiro,"Alto do Seixalinho, Santo André e Verderena",NC,0.0,1951.0,False,false,1.0,39.0,1.0,2048.7179487179487,Lisboa
235000.0,Faro,Portimão,Portimão,C,0.0,1978.0,false,false,2.0,89.0,3.0,2640.449438202247,Algarve
156500.0,Aveiro,Águeda,Águeda e Borralha,E,0.0,1988.0,false,false,1.0,70.0,2.0,2235.714285714286,Centro
240000.0,Faro,Albufeira,Albufeira e Olhos de Água,D,1.0,2003.0,False,true,2.0,87.0,2.0,2758.6206896551726,Algarve
486000.0,Lisboa,Lisboa,Olivais,NC,2.0,2023.0,false,false,1.0,66.0,1.0,7363.636363636364,Lisboa
78000.0,Portalegre,Elvas,"Assunção, Ajuda, Salvador e Santo Ildefonso",C,0.0,1958.0,false,false,1.0,79.0,3.0,987.3417721518987,Alentejo
309000.0,Faro,Faro,Montenegro,C,1.0,2010.0,false,true,2.0,107.0,2.0,2887.8504672897197,Algarve
990000.0,Lisboa,Lisboa,Santo António,D,0.0,2024.0,False,true,2.0,111.0,4.0,8918.918918918918,Lisboa
1085700.0,Lisboa,Cascais,Cascais e Estoril,NC,3.0,2023.0,false,true,3.0,138.0,4.0,7867.391304347826,Lisboa
238500.0,Porto,Matosinhos,São Mamede de Infesta e Senhora da Hora,B,0.0,2023.0,false,true,1.0,61.0,1.0,3909.8360655737706,Norte
330000.0,Lisboa,Oeiras,Carnaxide e Queijas,C,0.0,1985.0,false,true,2.0,83.0,2.0,3975.9036144578313,Lisboa
239500.0,Setúbal,Seixal,Corroios,D,0.0,1997.0,false,false,2.0,100.0,3.0,2395.0,Lisboa
100000.0,Santarém,Alcanena,Alcanena e Vila Moreira,C,1.0,1995.0,false,false,1.0,87.0,3.0,1149.4252873563219,Centro
360000.0,Lisboa,Lisboa,Avenidas Novas,D,0.0,1940.0,False,false,1.0,75.0,2.0,4800.0,Lisboa
440000.0,Lisboa,Lisboa,Estrela,D,0.0,1937.0,false,false,1.0,113.0,2.0,3893.8053097345132,Lisboa
162500.0,Setúbal,Palmela,Pinhal Novo,D,0.0,1999.0,false,false,1.0,75.0,2.0,2166.6666666666665,Lisboa
696500.0,Porto,Porto,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",B-,1.0,1988.0,false,true,3.0,196.0,5.0,3553.5714285714284,Norte
229000.0,Aveiro,Aveiro,São Bernardo,D,0.0,2006.0,True,true,2.0,99.0,6.0,2313.131313131313,Centro
190000.0,Faro,Castro Marim,Castro Marim,D,0.0,1995.0,False,false,2.0,73.0,3.0,2602.7397260273974,Algarve
225000.0,Leiria,Pombal,Pombal,C,0.0,1995.0,True,true,2.0,125.0,9.0,1800.0,Centro
460000.0,Lisboa,Lisboa,Santa Maria Maior,B,0.0,2019.0,False,false,1.0,72.0,2.0,6388.888888888889,Lisboa
310000.0,Lisboa,Lisboa,Misericórdia,NC,0.0,1950.0,False,true,1.0,52.0,2.0,5961.538461538462,Lisboa
149000.0,Lisboa,Alenquer,Carregado e Cadafais,D,0.0,1997.0,False,true,1.0,57.0,2.0,2614.035087719298,Lisboa
365000.0,Porto,Vila do Conde,Vila do Conde,A,1.0,2021.0,False,true,3.0,138.0,3.0,2644.927536231884,Norte
230000.0,Lisboa,Sintra,Rio de Mouro,D,0.0,1970.0,False,false,2.0,102.0,5.0,2254.901960784314,Lisboa
169000.0,Coimbra,Coimbra,"Coimbra (Sé Nova, Santa Cruz, Almedina e São Bartolomeu)",E,0.0,1988.0,True,false,1.0,150.0,3.0,1126.6666666666667,Centro
155000.0,Porto,Santo Tirso,"Santo Tirso, Couto (Santa Cristina e São Miguel) e Burgães",NC,1.0,1985.0,false,true,2.0,100.0,3.0,1550.0,Norte
170000.0,Porto,Vila Nova de Gaia,Serzedo e Perosinho,E,1.0,1999.0,false,true,2.0,91.0,2.0,1868.131868131868,Norte
136000.0,Porto,Paredes,Rebordosa,F,0.0,2005.0,True,true,1.0,77.0,1.0,1766.2337662337663,Norte
440000.0,Coimbra,Coimbra,Santa Clara e Castelo Viegas,A,1.0,2024.0,False,true,3.0,125.0,4.0,3520.0,Centro
230000.0,Coimbra,Coimbra,São Martinho do Bispo e Ribeira de Frades,E,0.0,1984.0,True,false,3.0,82.0,3.0,2804.878048780488,Centro
280000.0,Aveiro,Vagos,Gafanha da Boa Hora,B-,1.0,2023.0,False,true,3.0,113.0,5.0,2477.8761061946902,Centro
189000.0,Porto,Maia,Cidade da Maia,E,0.0,1996.0,False,true,2.0,79.0,2.0,2392.4050632911394,Norte
164900.0,Coimbra,Coimbra,São Martinho do Bispo e Ribeira de Frades,C,0.0,1994.0,True,false,2.0,119.0,3.0,1385.7142857142858,Centro
243000.0,Setúbal,Seixal,Corroios,D,0.0,1979.0,false,false,2.0,99.0,4.0,2454.5454545454545,Lisboa
480000.0,Évora,Borba,São Bartolomeu,NC,1.0,2023.0,false,true,1.0,128.0,1.0,3750.0,Alentejo
330000.0,Leiria,Nazaré,Nazaré,D,1.0,1998.0,false,false,2.0,114.0,3.0,2894.7368421052633,Centro
235000.0,Porto,Maia,Águas Santas,D,0.0,2000.0,True,true,4.0,159.0,3.0,1477.9874213836479,Norte
345000.0,Lisboa,Lisboa,Parque das Nações,F,1.0,1982.0,false,true,2.0,105.0,2.0,3285.714285714286,Lisboa
291000.0,Lisboa,Loures,Santo António dos Cavaleiros e Frielas,A+,0.0,2022.0,false,true,2.0,88.0,2.0,3306.818181818182,Lisboa
245000.0,Lisboa,Lisboa,Santa Maria Maior,D,0.0,1951.0,False,false,1.0,45.0,2.0,5444.444444444444,Lisboa
210000.0,Porto,Penafiel,Croca,C,1.0,2005.0,False,false,1.0,167.0,3.0,1257.4850299401198,Norte
165000.0,Lisboa,Vila Franca de Xira,Alverca do Ribatejo e Sobralinho,C,0.0,2001.0,false,false,1.0,92.0,2.0,1793.4782608695652,Lisboa
197000.0,Lisboa,Loures,Sacavém e Prior Velho,C,0.0,1968.0,false,false,1.0,61.0,3.0,3229.5081967213114,Lisboa
365000.0,Porto,Matosinhos,São Mamede de Infesta e Senhora da Hora,D,1.0,2006.0,false,true,2.0,98.0,2.0,3724.4897959183672,Norte
455000.0,Faro,Portimão,Alvor,A,1.0,2024.0,False,true,1.0,61.0,2.0,7459.016393442623,Algarve
290000.0,Porto,Vila Nova de Gaia,Gulpilhares e Valadares,NC,1.0,2025.0,False,true,4.0,95.0,3.0,3052.6315789473683,Norte
249000.0,Porto,Vila Nova de Gaia,Santa Marinha e São Pedro da Afurada,C,1.0,2001.0,false,true,2.0,95.0,2.0,2621.0526315789475,Norte
395000.0,Faro,Loulé,Almancil,A,1.0,2023.0,False,true,0.0,146.0,3.0,2705.4794520547944,Algarve
139900.0,Lisboa,Alenquer,Carregado e Cadafais,E,0.0,2000.0,false,true,1.0,78.0,2.0,1793.5897435897436,Lisboa
218000.0,Lisboa,Lisboa,Alcântara,D,0.0,1937.0,false,false,1.0,45.0,1.0,4844.444444444444,Lisboa
125000.0,Castelo Branco,Fundão,Silvares,D,0.0,2020.0,False,false,2.0,207.0,4.0,603.864734299517,Centro
352500.0,Faro,Portimão,Portimão,A,1.0,2023.0,False,true,2.0,88.0,4.0,4005.681818181818,Algarve
145000.0,Porto,Gondomar,Fânzeres e São Pedro da Cova,NC,1.0,2000.0,False,true,1.0,60.0,2.0,2416.6666666666665,Norte
299000.0,Setúbal,Setúbal,São Sebastião,C,1.0,2005.0,False,false,2.0,124.0,3.0,2411.2903225806454,Lisboa
265000.0,Faro,Lagos,São Gonçalo de Lagos,C,0.0,1992.0,false,false,1.0,79.0,1.0,3354.4303797468356,Algarve
337500.0,Faro,Portimão,Portimão,A,1.0,2024.0,False,true,2.0,113.0,4.0,2986.7256637168143,Algarve
510000.0,Lisboa,Oeiras,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",E,0.0,1984.0,False,true,2.0,130.0,4.0,3923.076923076923,Lisboa
160000.0,Lisboa,Loures,Loures,D,0.0,1988.0,False,false,1.0,66.0,2.0,2424.242424242424,Lisboa
534000.0,Lisboa,Odivelas,Ramada e Caneças,E,0.0,1989.0,false,false,2.0,135.0,3.0,3955.5555555555557,Lisboa
220000.0,Coimbra,Coimbra,"Coimbra (Sé Nova, Santa Cruz, Almedina e São Bartolomeu)",C,0.0,1966.0,false,true,3.0,93.0,4.0,2365.5913978494623,Centro
300000.0,Porto,Porto,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",B-,0.0,2023.0,false,true,1.0,38.0,0.0,7894.736842105263,Norte
375000.0,Faro,Faro,Faro (Sé e São Pedro),D,0.0,1997.0,False,false,2.0,122.0,5.0,3073.7704918032787,Algarve
